,Site,Date,Hour,Direction,Volume
16544,36,2016-03-11,7,SOUTHBOUND,78
16545,36,2016-03-11,8,NORTHBOUND,14
16546,36,2016-03-11,8,SOUTHBOUND,206
16547,36,2016-03-11,9,NORTHBOUND,30
16548,36,2016-03-11,9,SOUTHBOUND,299
16549,36,2016-03-11,10,NORTHBOUND,21
16550,36,2016-03-11,10,SOUTHBOUND,211
16551,36,2016-03-11,11,NORTHBOUND,20
16552,36,2016-03-11,11,SOUTHBOUND,221
16553,36,2016-03-11,12,NORTHBOUND,26
16554,36,2016-03-11,12,SOUTHBOUND,207
16555,36,2016-03-11,13,NORTHBOUND,28
16556,36,2016-03-11,13,SOUTHBOUND,182
16557,36,2016-03-11,14,NORTHBOUND,22
16558,36,2016-03-11,14,SOUTHBOUND,209
16559,36,2016-03-11,15,NORTHBOUND,30
16560,36,2016-03-11,15,SOUTHBOUND,206
16561,36,2016-03-11,16,NORTHBOUND,39
16562,36,2016-03-11,16,SOUTHBOUND,271
16563,36,2016-03-11,17,NORTHBOUND,42
16564,36,2016-03-11,17,SOUTHBOUND,274
16565,36,2016-03-11,18,NORTHBOUND,48
16566,36,2016-03-11,18,SOUTHBOUND,293
16567,36,2016-03-11,19,NORTHBOUND,40
16568,36,2016-03-11,19,SOUTHBOUND,290
16569,36,2016-03-11,20,NORTHBOUND,38
16570,36,2016-03-11,20,SOUTHBOUND,257
16571,36,2016-03-11,21,NORTHBOUND,36
16572,36,2016-03-11,21,SOUTHBOUND,247
16573,36,2016-03-11,22,NORTHBOUND,22
16574,36,2016-03-11,22,SOUTHBOUND,182
16575,36,2016-03-11,23,NORTHBOUND,21
16576,36,2016-03-11,23,SOUTHBOUND,127
16577,36,2016-03-11,24,NORTHBOUND,30
16578,36,2016-03-11,24,SOUTHBOUND,88
16579,36,2016-03-12,1,NORTHBOUND,11
16580,36,2016-03-12,1,SOUTHBOUND,60
16581,36,2016-03-12,2,NORTHBOUND,9
16582,36,2016-03-12,2,SOUTHBOUND,37
16583,36,2016-03-12,3,NORTHBOUND,2
16584,36,2016-03-12,3,SOUTHBOUND,32
16585,36,2016-03-12,4,NORTHBOUND,3
16586,36,2016-03-12,4,SOUTHBOUND,18
16587,36,2016-03-12,5,NORTHBOUND,4
16588,36,2016-03-12,5,SOUTHBOUND,17
16589,36,2016-03-12,6,NORTHBOUND,9
16590,36,2016-03-12,6,SOUTHBOUND,31
16591,36,2016-03-12,7,NORTHBOUND,14
16592,36,2016-03-12,7,SOUTHBOUND,55
16593,36,2016-03-12,8,NORTHBOUND,12
16594,36,2016-03-12,8,SOUTHBOUND,73
16595,36,2016-03-12,9,NORTHBOUND,19
16596,36,2016-03-12,9,SOUTHBOUND,125
16597,36,2016-03-12,10,NORTHBOUND,19
16598,36,2016-03-12,10,SOUTHBOUND,189
16599,36,2016-03-12,11,NORTHBOUND,26
16600,36,2016-03-12,11,SOUTHBOUND,236
16601,36,2016-03-12,12,NORTHBOUND,30
16602,36,2016-03-12,12,SOUTHBOUND,210
16603,36,2016-03-12,13,NORTHBOUND,35
16604,36,2016-03-12,13,SOUTHBOUND,262
16605,36,2016-03-12,14,NORTHBOUND,21
16606,36,2016-03-12,14,SOUTHBOUND,280
16607,36,2016-03-12,15,NORTHBOUND,42
16608,36,2016-03-12,15,SOUTHBOUND,302
16609,36,2016-03-12,16,NORTHBOUND,25
16610,36,2016-03-12,16,SOUTHBOUND,280
16611,36,2016-03-12,17,NORTHBOUND,37
16612,36,2016-03-12,17,SOUTHBOUND,242
16613,36,2016-03-12,18,NORTHBOUND,26
16614,36,2016-03-12,18,SOUTHBOUND,247
16615,36,2016-03-12,19,NORTHBOUND,35
16616,36,2016-03-12,19,SOUTHBOUND,294
16617,36,2016-03-12,20,NORTHBOUND,44
16618,36,2016-03-12,20,SOUTHBOUND,294
16619,36,2016-03-12,21,NORTHBOUND,39
16620,36,2016-03-12,21,SOUTHBOUND,254
16621,36,2016-03-12,22,NORTHBOUND,34
16622,36,2016-03-12,22,SOUTHBOUND,164
16623,36,2016-03-12,23,NORTHBOUND,22
16624,36,2016-03-12,23,SOUTHBOUND,147
16625,36,2016-03-12,24,NORTHBOUND,17
16626,36,2016-03-12,24,SOUTHBOUND,130
16627,36,2016-03-13,1,NORTHBOUND,12
16628,36,2016-03-13,1,SOUTHBOUND,80
16629,36,2016-03-13,2,NORTHBOUND,7
16630,36,2016-03-13,2,SOUTHBOUND,33
16631,36,2016-03-13,3,NORTHBOUND,2
16632,36,2016-03-13,3,SOUTHBOUND,29
16633,36,2016-03-13,4,NORTHBOUND,3
16634,36,2016-03-13,4,SOUTHBOUND,17
16635,36,2016-03-13,5,SOUTHBOUND,11
16636,36,2016-03-13,6,NORTHBOUND,1
16637,36,2016-03-13,6,SOUTHBOUND,18
16638,36,2016-03-13,7,NORTHBOUND,7
16639,36,2016-03-13,7,SOUTHBOUND,24
16640,36,2016-03-13,8,NORTHBOUND,5
16641,36,2016-03-13,8,SOUTHBOUND,48
16642,36,2016-03-13,9,NORTHBOUND,10
16643,36,2016-03-13,9,SOUTHBOUND,71
16644,36,2016-03-13,10,NORTHBOUND,18
16645,36,2016-03-13,10,SOUTHBOUND,132
16646,36,2016-03-13,11,NORTHBOUND,24
16647,36,2016-03-13,11,SOUTHBOUND,231
16648,36,2016-03-13,12,NORTHBOUND,18
16649,36,2016-03-13,12,SOUTHBOUND,241
16650,36,2016-03-13,13,NORTHBOUND,20
16651,36,2016-03-13,13,SOUTHBOUND,282
16652,36,2016-03-13,14,NORTHBOUND,31
16653,36,2016-03-13,14,SOUTHBOUND,309
16654,36,2016-03-13,15,NORTHBOUND,37
16655,36,2016-03-13,15,SOUTHBOUND,316
16656,36,2016-03-13,16,NORTHBOUND,42
16657,36,2016-03-13,16,SOUTHBOUND,277
16658,36,2016-03-13,17,NORTHBOUND,38
16659,36,2016-03-13,17,SOUTHBOUND,274
16660,36,2016-03-13,18,NORTHBOUND,27
16661,36,2016-03-13,18,SOUTHBOUND,276
16662,36,2016-03-13,19,NORTHBOUND,35
16663,36,2016-03-13,19,SOUTHBOUND,253
16664,36,2016-03-13,20,NORTHBOUND,32
16665,36,2016-03-13,20,SOUTHBOUND,264
16666,36,2016-03-13,21,NORTHBOUND,41
16667,36,2016-03-13,21,SOUTHBOUND,215
16668,36,2016-03-13,22,NORTHBOUND,26
16669,36,2016-03-13,22,SOUTHBOUND,156
16670,36,2016-03-13,23,NORTHBOUND,10
16671,36,2016-03-13,23,SOUTHBOUND,119
16672,36,2016-03-13,24,NORTHBOUND,10
16673,36,2016-03-13,24,SOUTHBOUND,76
16674,36,2016-03-14,1,NORTHBOUND,14
16675,36,2016-03-14,1,SOUTHBOUND,40
16676,36,2016-03-14,2,NORTHBOUND,6
16677,36,2016-03-14,2,SOUTHBOUND,22
16678,36,2016-03-14,3,SOUTHBOUND,12
16679,36,2016-03-14,4,SOUTHBOUND,13
16680,36,2016-03-14,5,NORTHBOUND,1
16681,36,2016-03-14,5,SOUTHBOUND,13
16682,36,2016-03-14,6,NORTHBOUND,11
16683,36,2016-03-14,6,SOUTHBOUND,33
16684,36,2016-03-14,7,NORTHBOUND,11
16685,36,2016-03-14,7,SOUTHBOUND,89
16686,36,2016-03-14,8,NORTHBOUND,20
16687,36,2016-03-14,8,SOUTHBOUND,169
16688,36,2016-03-14,9,NORTHBOUND,35
16689,36,2016-03-14,9,SOUTHBOUND,305
16690,36,2016-03-14,10,NORTHBOUND,19
16691,36,2016-03-14,10,SOUTHBOUND,259
16692,36,2016-03-14,11,NORTHBOUND,17
16693,36,2016-03-14,11,SOUTHBOUND,184
16694,36,2016-03-14,12,NORTHBOUND,23
16695,36,2016-03-14,12,SOUTHBOUND,176
16696,36,2016-03-14,13,NORTHBOUND,28
16697,36,2016-03-14,13,SOUTHBOUND,222
16698,36,2016-03-14,14,NORTHBOUND,27
16699,36,2016-03-14,14,SOUTHBOUND,185
16700,36,2016-03-14,15,NORTHBOUND,26
16701,36,2016-03-14,15,SOUTHBOUND,193
16702,36,2016-03-14,16,NORTHBOUND,37
16703,36,2016-03-14,16,SOUTHBOUND,264
16704,36,2016-03-14,17,NORTHBOUND,30
16705,36,2016-03-14,17,SOUTHBOUND,251
16706,36,2016-03-14,18,NORTHBOUND,35
16707,36,2016-03-14,18,SOUTHBOUND,256
16708,36,2016-03-14,19,NORTHBOUND,34
16709,36,2016-03-14,19,SOUTHBOUND,266
16710,36,2016-03-14,20,NORTHBOUND,35
16711,36,2016-03-14,20,SOUTHBOUND,256
16712,36,2016-03-14,21,NORTHBOUND,35
16713,36,2016-03-14,21,SOUTHBOUND,214
16714,36,2016-03-14,22,NORTHBOUND,26
16715,36,2016-03-14,22,SOUTHBOUND,160
16716,36,2016-03-14,23,NORTHBOUND,23
16717,36,2016-03-14,23,SOUTHBOUND,102
16718,36,2016-03-14,24,NORTHBOUND,10
16719,36,2016-03-14,24,SOUTHBOUND,86
16720,36,2016-03-15,1,NORTHBOUND,13
16721,36,2016-03-15,1,SOUTHBOUND,48
16722,36,2016-03-15,2,NORTHBOUND,9
16723,36,2016-03-15,2,SOUTHBOUND,16
16724,36,2016-03-15,3,NORTHBOUND,4
16725,36,2016-03-15,3,SOUTHBOUND,15
16726,36,2016-03-15,4,SOUTHBOUND,19
16727,36,2016-03-15,5,SOUTHBOUND,18
16728,36,2016-03-15,6,NORTHBOUND,7
16729,36,2016-03-15,6,SOUTHBOUND,42
16730,36,2016-03-15,7,NORTHBOUND,10
16731,36,2016-03-15,7,SOUTHBOUND,85
16732,36,2016-03-15,8,NORTHBOUND,22
16733,36,2016-03-15,8,SOUTHBOUND,198
16734,36,2016-03-15,9,NORTHBOUND,32
16735,36,2016-03-15,9,SOUTHBOUND,293
16736,36,2016-03-15,10,NORTHBOUND,22
16737,36,2016-03-15,10,SOUTHBOUND,257
16738,36,2016-03-15,11,NORTHBOUND,22
16739,36,2016-03-15,11,SOUTHBOUND,197
16740,36,2016-03-15,12,NORTHBOUND,25
16741,36,2016-03-15,12,SOUTHBOUND,189
16742,36,2016-03-15,13,NORTHBOUND,28
16743,36,2016-03-15,13,SOUTHBOUND,198
16744,36,2016-03-15,14,NORTHBOUND,20
16745,36,2016-03-15,14,SOUTHBOUND,230
16746,36,2016-03-15,15,NORTHBOUND,31
16747,36,2016-03-15,15,SOUTHBOUND,220
16748,36,2016-03-15,16,NORTHBOUND,26
16749,36,2016-03-15,16,SOUTHBOUND,252
16750,36,2016-03-15,17,NORTHBOUND,24
16751,36,2016-03-15,17,SOUTHBOUND,302
16752,36,2016-03-15,18,NORTHBOUND,40
16753,36,2016-03-15,18,SOUTHBOUND,300
16754,36,2016-03-15,19,NORTHBOUND,32
16755,36,2016-03-15,19,SOUTHBOUND,287
16756,36,2016-03-15,20,NORTHBOUND,40
16757,36,2016-03-15,20,SOUTHBOUND,228
16758,36,2016-03-15,21,NORTHBOUND,33
16759,36,2016-03-15,21,SOUTHBOUND,210
16760,36,2016-03-15,22,NORTHBOUND,26
16761,36,2016-03-15,22,SOUTHBOUND,137
16762,36,2016-03-15,23,NORTHBOUND,19
16763,36,2016-03-15,23,SOUTHBOUND,114
16764,36,2016-03-15,24,NORTHBOUND,25
16765,36,2016-03-15,24,SOUTHBOUND,89
16766,36,2016-03-16,1,NORTHBOUND,7
16767,36,2016-03-16,1,SOUTHBOUND,46
16768,36,2016-03-16,2,NORTHBOUND,7
16769,36,2016-03-16,2,SOUTHBOUND,26
16770,36,2016-03-16,3,NORTHBOUND,2
16771,36,2016-03-16,3,SOUTHBOUND,15
16772,36,2016-03-16,4,NORTHBOUND,2
16773,36,2016-03-16,4,SOUTHBOUND,15
16774,36,2016-03-16,5,NORTHBOUND,3
16775,36,2016-03-16,5,SOUTHBOUND,21
16776,36,2016-03-16,6,NORTHBOUND,7
16777,36,2016-03-16,6,SOUTHBOUND,39
16778,36,2016-03-16,7,NORTHBOUND,12
16779,36,2016-03-16,7,SOUTHBOUND,83
16780,36,2016-03-16,8,NORTHBOUND,21
16781,36,2016-03-16,8,SOUTHBOUND,176
16782,36,2016-03-16,9,NORTHBOUND,36
16783,36,2016-03-16,9,SOUTHBOUND,326
16784,36,2016-03-16,10,NORTHBOUND,28
16785,36,2016-03-16,10,SOUTHBOUND,219
16786,36,2016-03-16,11,NORTHBOUND,25
16787,36,2016-03-16,11,SOUTHBOUND,164
16788,36,2016-03-16,12,NORTHBOUND,21
16789,36,2016-03-16,12,SOUTHBOUND,199
16790,36,2016-03-16,13,NORTHBOUND,28
16791,36,2016-03-16,13,SOUTHBOUND,183
16792,36,2016-03-16,14,NORTHBOUND,33
16793,36,2016-03-16,14,SOUTHBOUND,207
16794,36,2016-03-16,15,NORTHBOUND,30
16795,36,2016-03-16,15,SOUTHBOUND,184
16796,36,2016-03-16,16,NORTHBOUND,41
16797,36,2016-03-16,16,SOUTHBOUND,295
16798,36,2016-03-16,17,NORTHBOUND,30
16799,36,2016-03-16,17,SOUTHBOUND,240
16800,36,2016-03-16,18,NORTHBOUND,39
16801,36,2016-03-16,18,SOUTHBOUND,264
16802,36,2016-03-16,19,NORTHBOUND,24
16803,36,2016-03-16,19,SOUTHBOUND,283
16804,36,2016-03-16,20,NORTHBOUND,43
16805,36,2016-03-16,20,SOUTHBOUND,232
16806,36,2016-03-16,21,NORTHBOUND,28
16807,36,2016-03-16,21,SOUTHBOUND,182
16808,36,2016-03-16,22,NORTHBOUND,32
16809,36,2016-03-16,22,SOUTHBOUND,146
16810,36,2016-03-16,23,NORTHBOUND,15
16811,36,2016-03-16,23,SOUTHBOUND,151
16812,36,2016-03-16,24,NORTHBOUND,16
16813,36,2016-03-16,24,SOUTHBOUND,90
16814,36,2016-03-17,1,NORTHBOUND,14
16815,36,2016-03-17,1,SOUTHBOUND,50
16816,36,2016-03-17,2,NORTHBOUND,7
16817,36,2016-03-17,2,SOUTHBOUND,35
16818,36,2016-03-17,3,NORTHBOUND,1
16819,36,2016-03-17,3,SOUTHBOUND,14
16820,36,2016-03-17,4,NORTHBOUND,4
16821,36,2016-03-17,4,SOUTHBOUND,14
16822,36,2016-03-17,5,NORTHBOUND,1
16823,36,2016-03-17,5,SOUTHBOUND,17
16824,36,2016-03-17,6,NORTHBOUND,8
16825,36,2016-03-17,6,SOUTHBOUND,40
16826,36,2016-03-17,7,NORTHBOUND,9
16827,36,2016-03-17,7,SOUTHBOUND,84
16828,36,2016-03-17,8,NORTHBOUND,19
16829,36,2016-03-17,8,SOUTHBOUND,194
16830,36,2016-03-17,9,NORTHBOUND,21
16831,36,2016-03-17,9,SOUTHBOUND,304
16832,36,2016-03-17,10,NORTHBOUND,19
16833,36,2016-03-17,10,SOUTHBOUND,234
16834,36,2016-03-17,11,NORTHBOUND,19
16835,36,2016-03-17,11,SOUTHBOUND,211
16836,36,2016-03-17,12,NORTHBOUND,27
16837,36,2016-03-17,12,SOUTHBOUND,208
16838,36,2016-03-17,13,NORTHBOUND,22
16839,36,2016-03-17,13,SOUTHBOUND,231
16840,36,2016-03-17,14,NORTHBOUND,43
16841,36,2016-03-17,14,SOUTHBOUND,209
16842,36,2016-03-17,15,NORTHBOUND,27
16843,36,2016-03-17,15,SOUTHBOUND,229
16844,36,2016-03-17,16,NORTHBOUND,37
16845,36,2016-03-17,16,SOUTHBOUND,268
16846,36,2016-03-17,17,NORTHBOUND,34
16847,36,2016-03-17,17,SOUTHBOUND,232
16848,36,2016-03-17,18,NORTHBOUND,28
16849,36,2016-03-17,18,SOUTHBOUND,232
16850,36,2016-03-17,19,NORTHBOUND,38
16851,36,2016-03-17,19,SOUTHBOUND,276
16852,36,2016-03-17,20,NORTHBOUND,41
16853,36,2016-03-17,20,SOUTHBOUND,269
16854,36,2016-03-17,21,NORTHBOUND,35
16855,36,2016-03-17,21,SOUTHBOUND,191
16856,36,2016-03-17,22,NORTHBOUND,32
16857,36,2016-03-17,22,SOUTHBOUND,194
16858,36,2016-03-17,23,NORTHBOUND,20
16859,36,2016-03-17,23,SOUTHBOUND,135
16860,36,2016-03-17,24,NORTHBOUND,12
16861,36,2016-03-17,24,SOUTHBOUND,62
16862,36,2016-03-18,1,NORTHBOUND,13
16863,36,2016-03-18,1,SOUTHBOUND,71
16864,36,2016-03-18,2,NORTHBOUND,6
16865,36,2016-03-18,2,SOUTHBOUND,40
16866,36,2016-03-18,3,NORTHBOUND,4
16867,36,2016-03-18,3,SOUTHBOUND,21
16868,36,2016-03-18,4,NORTHBOUND,1
16869,36,2016-03-18,4,SOUTHBOUND,16
16870,36,2016-03-18,5,SOUTHBOUND,22
16871,36,2016-03-18,6,NORTHBOUND,6
16872,36,2016-03-18,6,SOUTHBOUND,44
16873,36,2016-03-18,7,NORTHBOUND,12
16874,36,2016-03-18,7,SOUTHBOUND,73
16875,36,2016-03-18,8,NORTHBOUND,20
16876,36,2016-03-18,8,SOUTHBOUND,188
16877,36,2016-03-18,9,NORTHBOUND,31
16878,36,2016-03-18,9,SOUTHBOUND,275
16879,36,2016-03-18,10,NORTHBOUND,18
16880,36,2016-03-18,10,SOUTHBOUND,226
16881,36,2016-03-18,11,NORTHBOUND,20
16882,36,2016-03-18,11,SOUTHBOUND,194
16883,36,2016-03-18,12,NORTHBOUND,28
16884,36,2016-03-18,12,SOUTHBOUND,189
16885,36,2016-03-18,13,NORTHBOUND,29
16886,36,2016-03-18,13,SOUTHBOUND,195
16887,36,2016-03-18,14,NORTHBOUND,29
16888,36,2016-03-18,14,SOUTHBOUND,208
16889,36,2016-03-18,15,NORTHBOUND,49
16890,36,2016-03-18,15,SOUTHBOUND,220
16891,36,2016-03-18,16,NORTHBOUND,27
16892,36,2016-03-18,16,SOUTHBOUND,276
16893,36,2016-03-18,17,NORTHBOUND,44
16894,36,2016-03-18,17,SOUTHBOUND,252
16895,36,2016-03-18,18,NORTHBOUND,30
16896,36,2016-03-18,18,SOUTHBOUND,254
16897,36,2016-03-18,19,NORTHBOUND,31
16898,36,2016-03-18,19,SOUTHBOUND,275
16899,36,2016-03-18,20,NORTHBOUND,41
16900,36,2016-03-18,20,SOUTHBOUND,285
16901,36,2016-03-18,21,NORTHBOUND,23
16902,36,2016-03-18,21,SOUTHBOUND,241
16903,36,2016-03-18,22,NORTHBOUND,24
16904,36,2016-03-18,22,SOUTHBOUND,184
16905,36,2016-03-18,23,NORTHBOUND,26
16906,36,2016-03-18,23,SOUTHBOUND,131
16907,36,2016-03-18,24,NORTHBOUND,16
16908,36,2016-03-18,24,SOUTHBOUND,88
16909,36,2016-03-19,1,NORTHBOUND,16
16910,36,2016-03-19,1,SOUTHBOUND,58
16911,36,2016-03-19,2,NORTHBOUND,4
16912,36,2016-03-19,2,SOUTHBOUND,36
16913,36,2016-03-19,3,NORTHBOUND,4
16914,36,2016-03-19,3,SOUTHBOUND,21
16915,36,2016-03-19,4,NORTHBOUND,2
16916,36,2016-03-19,4,SOUTHBOUND,34
16917,36,2016-03-19,5,NORTHBOUND,1
16918,36,2016-03-19,5,SOUTHBOUND,11
16919,36,2016-03-19,6,NORTHBOUND,5
16920,36,2016-03-19,6,SOUTHBOUND,37
16921,36,2016-03-19,7,NORTHBOUND,9
16922,36,2016-03-19,7,SOUTHBOUND,64
16923,36,2016-03-19,8,NORTHBOUND,10
16924,36,2016-03-19,8,SOUTHBOUND,69
16925,36,2016-03-19,9,NORTHBOUND,8
16926,36,2016-03-19,9,SOUTHBOUND,131
16927,36,2016-03-19,10,NORTHBOUND,21
16928,36,2016-03-19,10,SOUTHBOUND,194
16929,36,2016-03-19,11,NORTHBOUND,25
16930,36,2016-03-19,11,SOUTHBOUND,236
16931,36,2016-03-19,12,NORTHBOUND,23
16932,36,2016-03-19,12,SOUTHBOUND,227
16933,36,2016-03-19,13,NORTHBOUND,27
16934,36,2016-03-19,13,SOUTHBOUND,290
16935,36,2016-03-19,14,NORTHBOUND,34
16936,36,2016-03-19,14,SOUTHBOUND,281
16937,36,2016-03-19,15,NORTHBOUND,35
16938,36,2016-03-19,15,SOUTHBOUND,279
16939,36,2016-03-19,16,NORTHBOUND,31
16940,36,2016-03-19,16,SOUTHBOUND,260
16941,36,2016-03-19,17,NORTHBOUND,24
16942,36,2016-03-19,17,SOUTHBOUND,252
16943,36,2016-03-19,18,NORTHBOUND,28
16944,36,2016-03-19,18,SOUTHBOUND,252
16945,36,2016-03-19,19,NORTHBOUND,47
16946,36,2016-03-19,19,SOUTHBOUND,248
16947,36,2016-03-19,20,NORTHBOUND,29
16948,36,2016-03-19,20,SOUTHBOUND,283
16949,36,2016-03-19,21,NORTHBOUND,36
16950,36,2016-03-19,21,SOUTHBOUND,252
16951,36,2016-03-19,22,NORTHBOUND,30
16952,36,2016-03-19,22,SOUTHBOUND,182
16953,36,2016-03-19,23,NORTHBOUND,20
16954,36,2016-03-19,23,SOUTHBOUND,142
16955,36,2016-03-19,24,NORTHBOUND,16
16956,36,2016-03-19,24,SOUTHBOUND,110
16957,36,2016-03-20,1,NORTHBOUND,12
16958,36,2016-03-20,1,SOUTHBOUND,70
16959,36,2016-03-20,2,NORTHBOUND,8
16960,36,2016-03-20,2,SOUTHBOUND,32
16961,36,2016-03-20,3,NORTHBOUND,8
16962,36,2016-03-20,3,SOUTHBOUND,24
16963,36,2016-03-20,4,SOUTHBOUND,13
16964,36,2016-03-20,5,SOUTHBOUND,19
16965,36,2016-03-20,6,NORTHBOUND,2
16966,36,2016-03-20,6,SOUTHBOUND,23
16967,36,2016-03-20,7,NORTHBOUND,8
16968,36,2016-03-20,7,SOUTHBOUND,30
16969,36,2016-03-20,8,NORTHBOUND,6
16970,36,2016-03-20,8,SOUTHBOUND,43
16971,36,2016-03-20,9,NORTHBOUND,9
16972,36,2016-03-20,9,SOUTHBOUND,66
16973,36,2016-03-20,10,NORTHBOUND,14
16974,36,2016-03-20,10,SOUTHBOUND,131
16975,36,2016-03-20,11,NORTHBOUND,19
16976,36,2016-03-20,11,SOUTHBOUND,231
16977,36,2016-03-20,12,NORTHBOUND,21
16978,36,2016-03-20,12,SOUTHBOUND,233
16979,36,2016-03-20,13,NORTHBOUND,22
16980,36,2016-03-20,13,SOUTHBOUND,283
16981,36,2016-03-20,14,NORTHBOUND,31
16982,36,2016-03-20,14,SOUTHBOUND,296
16983,36,2016-03-20,15,NORTHBOUND,35
16984,36,2016-03-20,15,SOUTHBOUND,325
16985,36,2016-03-20,16,NORTHBOUND,33
16986,36,2016-03-20,16,SOUTHBOUND,291
16987,36,2016-03-20,17,NORTHBOUND,35
16988,36,2016-03-20,17,SOUTHBOUND,272
16989,36,2016-03-20,18,NORTHBOUND,45
16990,36,2016-03-20,18,SOUTHBOUND,260
16991,36,2016-03-20,19,NORTHBOUND,28
16992,36,2016-03-20,19,SOUTHBOUND,268
16993,36,2016-03-20,20,NORTHBOUND,34
16994,36,2016-03-20,20,SOUTHBOUND,263
16995,36,2016-03-20,21,NORTHBOUND,29
16996,36,2016-03-20,21,SOUTHBOUND,225
16997,36,2016-03-20,22,NORTHBOUND,26
16998,36,2016-03-20,22,SOUTHBOUND,157
16999,36,2016-03-20,23,NORTHBOUND,21
17000,36,2016-03-20,23,SOUTHBOUND,111
17001,36,2016-03-20,24,NORTHBOUND,10
17002,36,2016-03-20,24,SOUTHBOUND,76
17003,36,2016-03-21,1,NORTHBOUND,13
17004,36,2016-03-21,1,SOUTHBOUND,43
17005,36,2016-03-21,2,NORTHBOUND,4
17006,36,2016-03-21,2,SOUTHBOUND,17
17007,36,2016-03-21,3,SOUTHBOUND,14
17008,36,2016-03-21,4,NORTHBOUND,2
17009,36,2016-03-21,4,SOUTHBOUND,8
17010,36,2016-03-21,5,SOUTHBOUND,15
17011,36,2016-03-21,6,NORTHBOUND,7
17012,36,2016-03-21,6,SOUTHBOUND,43
17013,36,2016-03-21,7,NORTHBOUND,9
17014,36,2016-03-21,7,SOUTHBOUND,74
17015,36,2016-03-21,8,NORTHBOUND,22
17016,36,2016-03-21,8,SOUTHBOUND,181
17017,36,2016-03-21,9,NORTHBOUND,29
17018,36,2016-03-21,9,SOUTHBOUND,296
17019,36,2016-03-21,10,NORTHBOUND,19
17020,36,2016-03-21,10,SOUTHBOUND,212
17021,36,2016-03-21,11,NORTHBOUND,21
17022,36,2016-03-21,11,SOUTHBOUND,176
17023,36,2016-03-21,12,NORTHBOUND,28
17024,36,2016-03-21,12,SOUTHBOUND,181
17025,36,2016-03-21,13,NORTHBOUND,33
17026,36,2016-03-21,13,SOUTHBOUND,209
17027,36,2016-03-21,14,NORTHBOUND,23
17028,36,2016-03-21,14,SOUTHBOUND,213
17029,36,2016-03-21,15,NORTHBOUND,34
17030,36,2016-03-21,15,SOUTHBOUND,206
17031,36,2016-03-21,16,NORTHBOUND,31
17032,36,2016-03-21,16,SOUTHBOUND,287
17033,36,2016-03-21,17,NORTHBOUND,33
17034,36,2016-03-21,17,SOUTHBOUND,272
17035,36,2016-03-21,18,NORTHBOUND,29
17036,36,2016-03-21,18,SOUTHBOUND,259
17037,36,2016-03-21,19,NORTHBOUND,28
17038,36,2016-03-21,19,SOUTHBOUND,265
17039,36,2016-03-21,20,NORTHBOUND,43
17040,36,2016-03-21,20,SOUTHBOUND,219
17041,36,2016-03-21,21,NORTHBOUND,24
17042,36,2016-03-21,21,SOUTHBOUND,209
17043,36,2016-03-21,22,NORTHBOUND,26
17044,36,2016-03-21,22,SOUTHBOUND,147
17045,36,2016-03-21,23,NORTHBOUND,15
17046,36,2016-03-21,23,SOUTHBOUND,109
17047,36,2016-03-21,24,NORTHBOUND,11
17048,36,2016-03-21,24,SOUTHBOUND,51
17049,36,2016-03-22,1,NORTHBOUND,7
17050,36,2016-03-22,1,SOUTHBOUND,44
17051,36,2016-03-22,2,NORTHBOUND,3
17052,36,2016-03-22,2,SOUTHBOUND,15
17053,36,2016-03-22,3,NORTHBOUND,5
17054,36,2016-03-22,3,SOUTHBOUND,13
17055,36,2016-03-22,4,SOUTHBOUND,10
17056,36,2016-03-22,5,SOUTHBOUND,12
17057,36,2016-03-22,6,NORTHBOUND,7
17058,36,2016-03-22,6,SOUTHBOUND,37
17059,36,2016-03-22,7,NORTHBOUND,15
17060,36,2016-03-22,7,SOUTHBOUND,72
17061,36,2016-03-22,8,NORTHBOUND,15
17062,36,2016-03-22,8,SOUTHBOUND,208
17063,36,2016-03-22,9,NORTHBOUND,41
17064,36,2016-03-22,9,SOUTHBOUND,318
17065,36,2016-03-22,10,NORTHBOUND,22
17066,36,2016-03-22,10,SOUTHBOUND,230
17067,36,2016-03-22,11,NORTHBOUND,22
17068,36,2016-03-22,11,SOUTHBOUND,186
17069,36,2016-03-22,12,NORTHBOUND,31
17070,36,2016-03-22,12,SOUTHBOUND,199
17071,36,2016-03-22,13,NORTHBOUND,25
17072,36,2016-03-22,13,SOUTHBOUND,220
17073,36,2016-03-22,14,NORTHBOUND,29
17074,36,2016-03-22,14,SOUTHBOUND,177
17075,36,2016-03-22,15,NORTHBOUND,34
17076,36,2016-03-22,15,SOUTHBOUND,201
17077,36,2016-03-22,16,NORTHBOUND,31
17078,36,2016-03-22,16,SOUTHBOUND,247
17079,36,2016-03-22,17,NORTHBOUND,30
17080,36,2016-03-22,17,SOUTHBOUND,261
17081,36,2016-03-22,18,NORTHBOUND,44
17082,36,2016-03-22,18,SOUTHBOUND,263
17083,36,2016-03-22,19,NORTHBOUND,29
17084,36,2016-03-22,19,SOUTHBOUND,277
17085,36,2016-03-22,20,NORTHBOUND,37
17086,36,2016-03-22,20,SOUTHBOUND,275
17087,36,2016-03-22,21,NORTHBOUND,28
17088,36,2016-03-22,21,SOUTHBOUND,216
17089,36,2016-03-22,22,NORTHBOUND,18
17090,36,2016-03-22,22,SOUTHBOUND,175
17091,36,2016-03-22,23,NORTHBOUND,15
